state,statefip,county,countyfip,tract,18under1990,18under2000,18under2010,18under2020,18over1990,18over2000,18over2010,18over2020,housing1990,housing2000,housing2010,housing2020,poptract1990,poptract2000,poptract2010,poptract2020,hl1990,hl2000,hl2010,hl2020,white1990,white2000,white2010,white2020,black1990,black2000,black2010,black2020,aian1990,aian2000,aian2010,aian2020,asian1990,asian2000,asian2010,asian2020,nhpi1990,nhpi2000,nhpi2010,nhpi2020,gqi1990,gqi2000,gqi2010,gqi2020,gqni1990,gqni2000,gqni2010,gqni2020
California,6,Los Angeles County,37,217002,729,868,829,884,3613,4042,4148,4200,2108,2249,2370,2441,4342,4910,4977,5084,438,538,541,632,3276,3193,3541,3365,648,669,505,331,17,38,9,13,215,372,429,455,5,2,4,6,90,82,0,0,14,39,56,10
California,6,Los Angeles County,37,217100,1391,1527,1082,827,4188,4509,4292,4623,2407,2632,2468,2492,5579,6036,5374,5450,1450,2222,2036,1957,863,1303,1833,1742,3534,2841,1887,1248,35,64,88,98,189,186,255,356,12,1,4,6,31,3,0,0,5,5,22,58
California,6,Los Angeles County,37,217200,865,940,825,671,3050,3010,3080,3216,1629,1669,1669,1679,3915,3950,3905,3887,1062,1319,1599,1464,615,808,1324,1212,2258,1764,1191,791,27,45,44,87,316,289,328,359,9,3,3,3,0,0,0,0,30,0,14,23
California,6,Los Angeles County,37,218110,852,972,791,541,2512,2413,2662,2579,1116,1197,1217,1203,3364,3385,3453,3120,1548,1743,1885,1542,533,678,835,403,1287,1105,825,628,11,26,44,68,445,347,500,562,15,3,5,1,0,0,6,0,49,11,15,53
California,6,Los Angeles County,37,218120,1310,1436,1147,835,3312,3152,3383,3415,1400,1444,1466,1506,4622,4588,4530,4250,2716,3175,3127,2913,784,1150,1266,455,1152,720,534,343,34,53,66,125,903,508,709,705,19,4,4,5,0,0,0,0,28,17,65,28
California,6,Los Angeles County,37,218210,1480,1491,1258,847,2597,2943,3199,3104,1185,1240,1256,1286,4077,4434,4457,3951,2282,3009,3182,2852,540,943,1295,513,1748,1190,1046,497,12,52,31,135,81,62,40,171,2,3,7,3,0,192,378,159,0,6,21,15
California,6,Los Angeles County,37,218220,1217,1357,1081,802,3096,3112,3277,3321,1486,1515,1563,1570,4313,4469,4358,4123,1585,2093,2271,2125,467,667,1114,774,2469,1993,1487,965,23,46,47,91,206,146,209,303,2,9,5,4,36,0,0,0,0,19,29,0
California,6,Los Angeles County,37,218300,1301,1692,1312,876,3797,3877,4208,4330,2070,2112,2166,2144,5098,5569,5520,5206,1496,2594,2912,2534,572,1021,1385,969,3354,2611,1930,1328,19,65,53,143,159,121,195,354,5,6,4,5,5,0,0,54,70,2,14,26
California,6,Los Angeles County,37,218400,1231,1538,1318,895,2868,3086,3396,3469,1458,1459,1494,1526,4099,4624,4714,4364,1361,2517,3112,2790,441,1033,1379,641,2734,1857,1293,824,18,12,48,116,71,70,49,120,12,15,10,3,0,0,0,0,0,28,35,0
California,6,Los Angeles County,37,218500,670,822,682,518,2038,1893,2187,2292,988,951,1038,1038,2708,2715,2869,2810,859,1278,1556,1517,287,559,739,531,1717,1287,1012,736,36,23,34,69,54,67,79,140,1,5,5,5,118,0,0,0,85,62,22,52
California,6,Los Angeles County,37,218600,572,760,771,516,2031.05,2045,2371,2304,1067.12,1095,1104,1078,2603.05,2805,3142,2820,617.29,1188,1656,1519,293.53,462,801,495,1859.64,1414,1188,698,5,16,20,51,73,86,72,155,11,2,1,0,164,0,116,49,0,103,9,0
California,6,Los Angeles County,37,218701,546,748,584,495,1717.95,1729,1846,1960,836.88,853,881,897,2263.95,2477,2430,2455,595.71,878,1029,1059,163.47,445,530,298,1586.36,1364,1041,787,15,7,18,76,74,78,174,268,0,0,9,1,0,0,0,0,0,12,1,30
California,6,Los Angeles County,37,218702,622,611,591,466,1562,1473,1585,1733,779,760,848,856,2184,2084,2176,2199,909,919,1170,1273,271,300,469,281,1320,1027,851,597,12,14,5,63,65,48,59,92,0,4,0,0,0,0,0,0,0,59,20,21
California,6,Los Angeles County,37,218800,770,880,673,521,1916,1941,1985,2112,949,957,937,947,2686,2821,2658,2633,1255,1678,1657,1639,329,595,721,275,1356,963,696,503,10,26,35,62,153,86,219,293,11,16,5,0,0,0,0,0,11,0,27,40
California,6,Los Angeles County,37,218900,1362,1708,1476,1113,3769,3724,3988,4216,2182,2128,2145,2169,5131,5432,5464,5329,1932,2174,2731,2707,529,728,1254,679,3015,2806,2215,1702,25,45,38,86,142,162,157,209,13,10,10,1,68,0,4,0,39,64,85,50
California,6,Los Angeles County,37,219010,716,799,782,607,1697,1803,2032,2142,810,829,833,880,2413,2602,2814,2749,861,1442,1848,1772,177,404,725,346,1389,956,817,545,5,18,21,56,215,121,80,117,1,1,3,9,0,0,0,0,0,0,4,5
California,6,Los Angeles County,37,219020,1216,1484,1328,1011,2887,2878,3470,3579,1385,1401,1473,1465,4103,4362,4798,4590,1341,2243,3102,2952,264,518,1286,519,2739,1950,1387,924,18,24,52,103,164,69,131,204,9,1,3,5,0,0,0,0,58,11,37,19
California,6,Los Angeles County,37,219300,896,1053,1022,773,2517,2436,2678,2984,1415,1420,1442,1467,3413,3489,3700,3757,1191,1536,2072,2191,279,424,833,446,1794,1602,1276,941,12,15,36,71,462,246,181,190,6,3,1,2,0,0,0,0,0,1,30,69
California,6,Los Angeles County,37,219500,280,289,329,290,1573,1414,1408,1493,769,762,760,740,1853,1703,1737,1783,107,137,337,406,71,73,192,199,937,995,975,819,4,5,6,20,764,485,326,257,7,3,2,8,0,0,0,0,0,0,3,18
California,6,Los Angeles County,37,219700,1168.25,1206.74,1124,756,2725.09,2739.48,3182,3430,1451.14,1320.4,1411,1458,3893.35,3946.22,4306,4186,1219.56,2092.4,2744,2623,243.48,688.31,1101,600,2667.99,1665.94,1306,915,2,41,54,96,123.2,53,50,117,5.3,4.44,0,0,0,0,0,0,5,2,19,35
California,6,Los Angeles County,37,219800,1031.75,1191.26,1028,629,2028.91,2160.52,2282,2302,1042.86,1066.6,1018,1019,3060.65,3351.78,3310,2931,1571.44,2167.6,2459,2061,359.52,896.69,1043,352,1452.01,1057.06,753,486,9,29,35,146,83.8,32,37,87,8.7,3.56,1,1,0,0,0,0,0,5,26,12
California,6,Los Angeles County,37,219901,1762,1894,1687,1105,3052,3127,3547,3546,1513,1474,1470,1520,4814,5021,5234,4651,2689,3593,4179,3506,539,1352,1615,571,2213,1264,879,629,19,61,43,152,22,30,37,83,7,1,2,1,0,6,0,0,11,0,6,29
California,6,Los Angeles County,37,219902,1231.58,1378.41,1075,741,2663.5,2668.72,3038,3137,1232.42,1217.79,1237,1282,3895.08,4047.13,4113,3878,1787.3,2538.68,2971,2646,382.74,937.16,1349,624,2010.04,1304.18,894,685,15.01,25.05,55,149,131.62,76.36,71,125,42,2,6,3,0,0,0,0,4,17,3,22
California,6,Los Angeles County,37,220000,1320,1503,1372,1043,3641,3662,3973,4377,1991,1988,2048,2166,4961,5165,5345,5420,1222,2006,2645,2552,286,680,1159,885,3515,2857,2359,1897,20,42,51,102,221,117,134,246,11,1,2,6,0,0,0,0,0,0,17,34
California,6,Los Angeles County,37,220100,555,581,492,422,1945,1807,1842,2015,1056,1032,1034,1036,2500,2388,2334,2437,410,450,669,817,212,310,415,353,1816,1637,1388,1087,5,5,8,60,210,182,141,137,5,3,2,3,0,0,0,0,24,1,1,7
California,6,Los Angeles County,37,221110,1217,1191,974,779,2942,2628,2591,2510,1107,1100,1148,1093,4159,3819,3565,3289,3683,3385,3160,2838,1338,1014,1397,291,78,73,72,110,52,57,56,89,324,251,267,223,30,0,2,0,63,0,0,0,54,64,19,87
California,6,Los Angeles County,37,221120,1071,1179,1041,746,2290,2196,2332,2284,804,833,869,851,3361,3375,3373,3030,3150,3186,3157,2764,914,1004,1334,215,138,92,85,69,22,25,32,92,133,41,63,143,15,5,0,1,0,0,0,0,0,5,0,13
California,6,Los Angeles County,37,221210,931.85,944.41,842,597,2260.25,2329.25,2458,2320,828.35,906.41,910,897,3192.1,3273.66,3300,2917,2445.8,2698.34,2685,2237,943.18,1063.84,1164,405,444.01,248.04,191,137,9,52.06,49,91,332.09,171.01,308,296,3,6,13,4,0,0,0,27,59,35,19,38
California,6,Los Angeles County,37,221220,1274.15,1053.59,852,699,2550.75,2494.75,2526,2444,1001.65,1017.59,1027,989,3824.9,3548.34,3378,3143,3508.2,3203.66,2987,2574,1312.82,1051.16,1360,323,119.99,77.96,79,82,18,38.94,42,118,213.91,133.99,217,275,0,9,1,8,0,0,0,0,3,5,19,94
California,6,Los Angeles County,37,221302,1340,1370,1160,954,3120,3102,3243,3376,1304,1348,1347,1377,4460,4472,4403,4330,2426,2809,2949,2958,693,1047,1432,567,1900,1176,850,523,11,39,38,124,360,270,358,480,9,1,3,0,14,0,0,29,65,32,105,102
California,6,Los Angeles County,37,221303,742,804,656,516,1986,1826,1895,1868,718,783,799,770,2728,2630,2551,2384,1956,1874,1958,1806,710,735,871,254,573,463,226,164,11,41,40,105,262,179,285,294,12,0,6,0,63,7,0,0,140,77,63,56
California,6,Los Angeles County,37,221304,878,1127,866,630,2218,2312,2453,2402,1008,1045,1116,1113,3096,3439,3319,3032,1527,2051,1796,1725,592,842,839,276,1472,1023,785,502,2,30,37,90,287,257,612,559,1,11,3,0,98,95,86,45,29,88,26,29
California,6,Los Angeles County,37,221401,677,786,715,603,2506,2442,2644,2759,1291,1313,1366,1346,3183,3228,3359,3362,769,975,1429,1441,520,686,719,391,2052,1823,1466,1254,18,21,41,41,48,65,127,344,4,3,4,5,403,207,346,242,22,207,31,257
California,6,Los Angeles County,37,221402,783,706,586,496,2132,2006,2129,2204,927,930,946,984,2915,2712,2715,2700,1000,1132,1329,1426,313,595,811,401,1547,1127,785,519,18,23,21,47,310,233,323,379,4,2,1,0,128,161,141,118,146,52,87,13
California,6,Los Angeles County,37,221500,1257,1110,925,797,2619,2445,2582,3067,1105,1212,1244,1456,3876,3555,3507,3864,2564,2289,2391,2607,410,849,847,368,1225,1062,821,769,6,27,12,61,120,102,143,220,34,1,6,4,44,6,0,0,82,16,33,22
California,6,Los Angeles County,37,221601,1268,1187,881,592,2775,2413,2522,2583,1010,974,940,1089,4043,3600,3403,3175,3128,2817,2768,2455,748,929,1217,380,731,504,351,280,8,48,47,120,131,119,142,162,6,1,0,1,0,0,0,0,120,62,63,14
California,6,Los Angeles County,37,221602,1236,1061,814,608,2223,2022,2002,2085,839,860,854,891,3459,3083,2816,2693,3079,2755,2549,2256,914,693,1052,306,255,170,139,112,22,46,47,109,66,51,87,191,5,3,2,4,0,0,0,0,10,0,4,35
California,6,Los Angeles County,37,221710,962,869,579,393,2084,2178,2042,2203,828,975,941,1009,3046,3047,2621,2596,2727,2511,2005,1817,680,919,918,403,171,288,202,156,16,55,19,83,123,88,239,345,6,6,0,0,0,0,0,0,0,29,1,12
California,6,Los Angeles County,37,221810,908,726,462,419,2080,2345,2311,2327,1002,1061,1048,1093,2988,3071,2773,2746,2002,1763,1417,1453,677,853,1184,539,631,365,250,219,12,25,28,42,236,496,526,631,1,16,0,0,0,0,0,0,40,16,27,6
California,6,Los Angeles County,37,221820,564,423,163,207,2370,2811,2932,2590,1197,1215,1188,1226,2934,3234,3095,2797,1211,983,533,499,1034,1243,1180,964,361,317,225,296,23,20,3,14,752,909,1261,1051,7,10,4,2,0,0,0,0,68,564,312,265
California,6,Los Angeles County,37,221900,584,563,273,274,2882,5049,3391,4643,1522,1491,1098,1462,3466,5612,3664,4917,1329,1644,1057,1192,1284,2220,1385,1712,629,565,310,577,24,31,10,34,581,1314,1169,1539,18,18,6,12,0,0,0,0,40,1795,983,2050
California,6,Los Angeles County,37,222001,622,944,843,620,1878,2097,2394,2598,910,902,910,978,2500,3041,3237,3218,785,1609,2066,1915,191,509,1068,453,1714,1292,908,676,12,19,47,75,44,42,68,160,1,0,2,12,0,0,0,132,12,31,73,39
California,6,Los Angeles County,37,222002,1181,1415,1276,1002,2648,2858,3379,3646,1333,1379,1355,1416,3829,4273,4655,4648,1216,2319,3039,3251,247,692,1514,479,2653,1826,1389,1048,16,39,30,85,37,24,25,84,32,15,7,5,0,0,0,0,13,0,26,28
California,6,Los Angeles County,37,222100,1163,1243,1032,742,2535,2495,2845,2970,1180,1181,1166,1200,3698,3738,3877,3712,1641,2276,2629,2443,326,667,1154,392,1983,1261,966,722,7,23,16,97,118,65,96,224,0,14,8,0,0,0,0,0,2,19,17,13
California,6,Los Angeles County,37,222200,1297,1239,1018,755,2768,2639,2947,3123,1283,1250,1258,1315,4065,3878,3965,3878,2015,2433,2573,2504,377,602,1153,564,1939,1189,970,741,38,15,37,100,91,72,143,211,16,11,2,1,0,0,0,0,31,32,21,13
California,6,Los Angeles County,37,222500,1453,1494,1456,1066,2811,2943,3507,3636,1349,1325,1347,1364,4264,4437,4963,4702,1751,2566,3556,3303,611,636,1294,487,2622,1709,1216,853,19,51,89,146,54,42,89,186,0,3,11,5,0,0,8,8,0,37,13,40
California,6,Los Angeles County,37,222600,1768,1869,1354,941,3694,3550,4277,4200,1752,1708,1813,1885,5462,5419,5631,5141,2063,3202,3069,2504,710,855,1642,713,3194,1796,1404,909,29,22,22,89,190,149,591,1121,12,5,16,9,0,0,5,0,11,0,57,50
California,6,Los Angeles County,37,222700,56.99,9.98,49,56,2732.6,283.54,3699,4648,267.5,193.52,272,330,2789.59,293.52,3748,4704,220.9,47.91,436,784,1940.65,149.65,1987,2026,154.99,15.97,169,631,3,1,3,20,545.98,72.95,1195,1442,23,0,2,12,0,0,0,0,2313,0,3068,4009
California,6,Los Angeles County,37,224010,462,561,554,507,1436,1610,1879,3114,649,836,1235,1776,1898,2171,2433,3621,1675,1827,1735,1783,464,714,889,851,102,132,357,721,38,37,43,86,47,116,139,381,1,1,3,17,0,0,15,0,10,126,80,840
California,6,Los Angeles County,37,224020,1143,1035,778,616,2612,2080,2011,2615,923,892,1007,1174,3755,3115,2789,3231,3636,2894,2333,2124,595,956,1034,682,87,96,258,379,6,76,37,92,32,46,56,224,1,6,1,7,0,0,0,0,38,113,146,388
California,6,Los Angeles County,37,224200,909,839,642,569,1907,1893,1750,1816,783,777,714,748,2816,2732,2392,2385,2563,2450,2252,2101,751,751,858,273,47,166,42,110,14,43,38,74,51,26,47,71,0,0,0,2,23,224,0,0,20,0,2,25
California,6,Los Angeles County,37,224310,714,749,581,506,1625,1489,1444,1584,625,634,641,662,2339,2238,2025,2090,2169,2057,1811,1667,558,671,804,333,57,58,38,99,12,32,12,48,61,46,81,127,0,0,0,4,0,0,2,110,102,66,7,27
California,6,Los Angeles County,37,224320,1184,1081,886,682,2655,2212,2338,2280,1132,1073,1071,1093,3839,3293,3224,2962,3579,3083,2965,2619,803,865,1058,349,55,95,155,173,17,38,24,125,105,66,87,71,5,8,1,2,0,0,0,0,2,0,6,0
California,6,Los Angeles County,37,224410,1202,921,519,433,2670,2507,2621,2473,1272,1160,1130,1184,3872,3428,3140,2906,3131,2612,1832,1715,1087,1088,1224,641,283,155,142,216,9,14,18,61,138,323,746,477,6,1,2,0,0,11,0,0,72,98,126,129
California,6,Los Angeles County,37,224420,1025,634,583,385,2165,1679,1786,1683,813,809,773,768,3190,2313,2369,2068,2706,1892,1961,1597,742,695,783,335,188,133,169,166,17,27,23,63,88,100,101,111,8,7,1,1,0,4,0,0,248,253,172,154
California,6,Los Angeles County,37,224600,1334,1282,1095,803,2557,2327,2330,2698,888,824,811,840,3891,3609,3425,3501,3433,3226,2960,2778,592,1383,1304,590,407,265,316,381,18,51,36,119,26,38,40,93,11,6,3,6,125,141,138,121,55,40,98,418
California,6,Los Angeles County,37,224700,301,190,109,635,4004,5293,4747,4729,1491,1149,891,1939,4305,5483,4856,5364,856,1028,648,1201,3078,3152,3015,1883,252,321,253,307,25,23,8,37,403,1076,1094,1933,6,13,2,38,0,0,17,0,1595,3034,3036,1234
California,6,Los Angeles County,37,226001,778,789,640,617,1666,1426,1428,2015,574,546,530,588,2444,2215,2068,2632,2078,1999,1843,1914,477,465,852,376,356,123,141,383,18,15,11,89,101,73,55,78,1,4,0,4,0,0,0,0,190,1,79,548
California,6,Los Angeles County,37,226002,301,335,191,360,1416,1682,1413,3227,641,955,1076,1413,1717,2017,1604,3587,1285,1045,799,1264,440,577,693,1272,336,442,307,889,13,34,21,69,105,263,115,252,0,4,1,9,0,0,0,0,322,531,302,1627
California,6,Los Angeles County,37,226410,1405,1423,1214,990,2340,2567,2277,2466,826,863,842,852,3745,3990,3491,3456,3429,3723,3327,3279,847,1388,1129,397,216,137,108,88,45,74,40,172,104,65,47,36,3,2,0,1,0,0,0,0,12,9,1,10
California,6,Los Angeles County,37,226420,1672,1874,1600,1401,3047,3281,3306,3625,1119,1193,1199,1328,4719,5155,4906,5026,3813,4436,4439,4401,741,1170,1456,481,818,558,402,352,5,65,36,228,165,95,54,200,0,1,8,0,0,0,0,0,24,72,17,32
California,6,Los Angeles County,37,226700,2186,2406,2149,1652,3754,4063,4021,4201,1352,1403,1324,1433,5940,6469,6170,5853,4982,6009,5866,5395,1769,1703,2022,683,1036,381,259,280,18,107,58,195,24,34,18,33,0,7,1,3,3,0,0,43,58,0,1,20
California,6,Los Angeles County,37,227010,1738,1643,1597,1331,2700,2654,3065,3175,991,998,1059,1059,4438,4297,4662,4506,3685,3899,4293,4023,676,1189,1694,439,734,301,346,364,4,58,42,151,5,9,12,14,0,0,3,0,0,0,0,0,70,2,3,80
California,6,Los Angeles County,37,227020,1259,1358,1304,1024,2065,2187,2295,2484,716,794,751,769,3324,3545,3599,3508,2730,3154,3339,3289,504,866,1197,245,650,338,247,168,7,11,34,216,2,6,7,14,12,3,1,0,0,0,0,0,13,0,6,20
California,6,Los Angeles County,37,228100,2036,1902,1705,1446,2875,3027,3211,3350,1032,1075,1072,1101,4911,4929,4916,4796,3929,4344,4487,4351,821,1424,1738,515,1031,528,381,358,1,38,44,130,18,21,16,22,12,2,1,2,0,0,0,0,101,0,2,25
California,6,Los Angeles County,37,228210,1278,1272,1215,1053,2190,2132,2591,2717,836,841,1010,971,3468,3404,3806,3770,2595,2950,3207,3344,652,1062,1328,406,917,390,437,315,5,47,52,159,9,2,106,52,0,0,0,0,0,0,0,0,31,0,0,0
California,6,Los Angeles County,37,228220,1172,1535,1595,1345,2096,2369,2794,3113,848,901,932,973,3268,3904,4389,4458,2061,3080,3809,3954,406,958,1397,348,1244,778,504,425,10,46,33,161,6,3,5,11,0,0,3,4,0,0,0,0,88,6,35,31
California,6,Los Angeles County,37,228310,1796,1903,1553,1255,2987,2871,2896,3236,1126,1097,1037,1123,4783,4774,4449,4491,3705,4083,4108,4011,1255,1469,1487,412,1415,868,319,358,12,58,34,181,94,9,4,35,0,1,4,8,0,0,0,0,55,3,2,36
California,6,Los Angeles County,37,228320,994,1237,1144,883,1601,1875,2075,2140,615,773,759,735,2595,3112,3219,3023,1960,2511,2872,2751,699,1024,997,296,863,614,346,220,14,55,36,135,14,1,8,3,0,5,0,1,41,40,0,0,19,0,0,0
California,6,Los Angeles County,37,228410,1280,1409,1217,872,2052,2012,2103,2257,750,727,730,746,3332,3421,3320,3129,2850,3131,3050,2889,464,1149,1113,200,556,266,230,138,24,51,67,139,9,0,15,19,1,0,1,0,0,0,0,0,0,0,0,0
California,6,Los Angeles County,37,228420,1102,1178,1146,914,1721,1652,2004,2127,764,721,726,732,2823,2830,3150,3041,1986,2372,2780,2759,351,636,977,268,961,426,345,219,18,47,33,115,6,1,4,29,0,2,1,1,0,0,0,0,5,0,0,10
California,6,Los Angeles County,37,228500,1577,1748,1889,1595,2852,2758,3331,3781,1126,1095,1128,1165,4429,4506,5220,5376,2829,3742,4654,4756,391,1238,1760,509,1667,751,548,433,16,66,34,178,33,14,11,19,1,3,2,0,0,0,0,0,94,0,19,146
California,6,Los Angeles County,37,228600,1595,1864,1786,1476,2805,2803,3263,3406,1174,1131,1114,1145,4400,4667,5049,4882,2864,3739,4387,4374,368,1447,1838,401,1658,909,591,409,8,51,61,205,4,8,17,15,0,4,0,0,34,0,0,0,1,0,4,33
California,6,Los Angeles County,37,228710,1294,1615,1482,1230,2366,2416,2753,3015,973,1003,986,1014,3660,4031,4235,4245,2499,3352,3731,3687,417,1033,1514,478,1252,600,428,389,7,55,117,141,2,3,53,63,10,0,0,7,0,0,0,0,14,0,6,113
California,6,Los Angeles County,37,228720,1530,1655,1587,1301,2396,2502,2905,3093,972,968,1001,1036,3926,4157,4492,4394,2708,3534,3940,3944,508,1306,1598,488,1308,589,500,372,7,47,26,134,1,3,7,7,1,7,3,0,0,0,0,0,0,2,9,27
California,6,Los Angeles County,37,228800,2134,2320,2096,1767,2780,3034,3479,3942,1140,1223,1226,1381,4914,5354,5575,5709,3105,4327,4910,4944,853,1539,1829,614,1773,817,549,529,17,42,84,145,190,154,90,109,5,1,0,9,0,0,0,0,19,64,10,32
California,6,Los Angeles County,37,228900,1445,1315,1208,1084,1760,1753,2008,2336,725,761,776,987,3205,3068,3216,3420,1784,2385,2770,2887,474,820,1025,446,1120,479,337,433,11,37,102,89,452,134,95,63,4,0,0,2,0,0,0,0,26,0,2,23
California,6,Los Angeles County,37,229100,1511,1653,1626,1316,2347,2441,2931,3207,893,919,967,998,3858,4094,4557,4523,2706,3487,4090,4113,476,1063,1643,560,1480,593,441,337,3,80,116,145,43,0,8,17,6,3,0,7,0,0,0,0,59,0,2,41
California,6,Los Angeles County,37,229200,1426,1676,1468,1378,2515,2637,2926,3258,1176,1159,1153,1212,3941,4313,4394,4636,2388,3220,3589,3866,296,947,1343,504,1705,1074,739,608,18,39,45,132,6,2,42,91,3,0,4,4,0,0,0,0,23,6,9,57
California,6,Los Angeles County,37,229300,1717,1877,2019,1794,3083,3084,3479,3848,1414,1312,1300,1351,4800,4961,5498,5642,3074,3971,4824,4815,625,1175,1703,535,1744,913,603,636,6,58,58,213,14,9,12,40,1,12,2,4,0,0,0,28,103,35,42,137
California,6,Los Angeles County,37,229410,1251,1281,1124,1080,2069,1993,2219,2391,874,837,786,818,3320,3274,3343,3471,2153,2629,2794,2988,352,752,1181,350,1172,604,500,392,16,36,38,123,12,5,16,24,6,3,0,1,0,0,0,0,86,0,121,100
California,6,Los Angeles County,37,229420,1437,1784,1697,1397,2431,2666,3032,3284,977,1071,1023,1055,3868,4450,4729,4681,2715,3625,4134,4101,419,1275,1507,490,1164,761,558,501,3,61,36,142,17,7,3,16,1,0,3,1,0,0,0,0,57,0,7,18
California,6,Los Angeles County,37,231100,1428.01,1129.02,836,690,2478.4,2065.46,2514,2458,940.5,804.48,704,739,3906.41,3194.48,3350,3148,3476.1,2829.09,2426,2477,923.35,1231.35,1086,339,372.01,277.03,707,396,10,26,72,134,48.02,23.05,46,63,12,5,3,0,73,76,135,135,0,0,645,445
California,6,Los Angeles County,37,231210,1263,1296,1086,927,2415,2227,2602,2866,1236,1110,1124,1211,3678,3523,3688,3793,1889,2201,2626,2713,299,694,909,337,1878,1206,895,779,13,29,26,109,36,22,65,100,0,2,5,0,0,0,0,0,12,3,0,15
California,6,Los Angeles County,37,231220,1639,1275,1195,1035,2932,2243,2629,2907,1528,1056,1142,1373,4571,3518,3824,3942,2959,2318,2780,2647,623,804,1095,351,1621,1088,861,766,28,40,57,114,104,18,103,328,6,0,21,6,0,0,0,17,37,0,57,33
California,6,Los Angeles County,37,231300,1548,1589,1580,1326,3236,2972,3768,4204,1530,1477,1584,1665,4784,4561,5348,5530,2153,2571,3425,3738,457,726,1244,497,2891,1851,1691,1284,8,55,66,116,90,38,62,88,18,5,7,5,0,0,4,0,31,9,31,28
California,6,Los Angeles County,37,231400,1083,1272,1318,1031,2958,2971,3370,3559,1588,1428,1512,1537,4041,4243,4688,4590,1114,1870,2967,2995,275,575,1160,441,2674,2073,1528,1200,20,27,41,127,368,189,120,114,8,1,13,6,0,0,0,0,0,195,4,0
California,6,Los Angeles County,37,231500,1118,1258,1182,928,2959,2960,3570,3797,1357,1390,1430,1457,4077,4218,4752,4725,867,1591,2565,2723,267,513,949,463,3044,2374,1988,1463,20,15,41,143,202,114,116,159,1,0,0,3,0,0,7,15,0,13,12,44
California,6,Los Angeles County,37,231600,1966,2111,2018,1708,4423,4253,5092,5431,2088,2053,2097,2144,6389,6364,7110,7139,3046,3423,4668,5090,536,1022,1568,606,3397,2709,2220,1590,26,71,57,173,80,56,90,122,21,3,17,4,91,0,94,11,13,101,29,61
California,6,Los Angeles County,37,231710,1698,1671,1494,1206,2935,2653,2864,3105,1260,1263,1271,1312,4633,4324,4358,4311,3495,3235,3449,3532,1360,1049,1087,358,1241,992,871,572,42,33,55,151,52,32,20,23,0,1,4,0,0,0,0,0,3,0,15,25
California,6,Los Angeles County,37,231720,1557,1771,1461,1311,3147,3065,3505,3749,1379,1470,1504,1564,4704,4836,4966,5060,3234,3399,3876,3880,692,1048,1209,385,1447,1306,901,790,17,42,62,194,63,50,114,185,11,4,0,1,0,0,0,0,23,0,33,85
California,6,Los Angeles County,37,231800,1888,1906,1690,1513,3319,3224,3613,3740,1329,1372,1390,1417,5207,5130,5303,5253,3965,4235,4609,4459,694,1261,1743,554,1234,788,634,600,11,68,112,210,40,14,6,27,6,11,0,5,0,0,0,0,32,0,51,61
California,6,Los Angeles County,37,231900,1683,1937,2007,1629,3209,3312,3961,4278,1346,1340,1438,1571,4892,5249,5968,5907,3157,4142,4995,4814,451,1051,1909,519,1728,1060,921,871,9,38,62,173,39,25,24,34,2,4,1,2,0,0,0,0,37,39,85,133
